Batch,NoExperienceRemembered,FragmentID, NarrID, SessionStartDate, SessionEndDate, ServerEntryDate,3.0 Your usual lunch consists of…-Meat,3.0 Your usual lunch consists of…-Vegetables,3.0 Your usual lunch consists of…-Dairy products,3.0 Your usual lunch consists of…-X,3.0 Your usual lunch consists of…-Y,3.0 Your usual lunch consists of…-NA,3.2 To deal with this situation you-Secured new resources,3.2 To deal with this situation you-Used resources you have in a different way,"3.2 To deal with this situation you-Connected to others (e.g. for information, exchange of experience)",3.2 To deal with this situation you-X,3.2 To deal with this situation you-Y,3.2 To deal with this situation you-NA,3.4 What made it difficult for you to deal with this situation-Lack of access to resources,3.4 What made it difficult for you to deal with this situation-Lack of knowledge/skills,3.4 What made it difficult for you to deal with this situation-Lack of opportunities,3.4 What made it difficult for you to deal with this situation-X,3.4 What made it difficult for you to deal with this situation-Y,3.4 What made it difficult for you to deal with this situation-NA,3.5 What influenced the way you dealt with this situation?-Formal training,3.5 What influenced the way you dealt with this situation?-Own experience,3.5 What influenced the way you dealt with this situation?-Online resources,3.5 What influenced the way you dealt with this situation?-X,3.5 What influenced the way you dealt with this situation?-Y,3.5 What influenced the way you dealt with this situation?-NA,3.6 What helped you to deal with this situation?-Financial support,3.6 What helped you to deal with this situation?-Rules and procedures,3.6 What helped you to deal with this situation?-Infrastructure/technology,3.6 What helped you to deal with this situation?-X,3.6 What helped you to deal with this situation?-Y,3.6 What helped you to deal with this situation?-NA,ConsentToParticipate,ConsentToShareStory,2.1 This situation related to…,2.1 Other,2.2 This situation affected you…,2.3 How often do situations like the one you have shared happen to you?,2.4 What climate change effect was this situation created by?,2.4 Other,3.1 Your response to this situation included_Just observing,3.1 Your response to this situation included_Thinking about possible impacts of this situation,3.1 Your response to this situation included_Planning what to do about it,3.1 Your response to this situation included_Acting / doing something,3.1 Your response to this situation included_Evaluating the way you responded,3.1 Your response to this situation included_Other (please specify),3.1 Other,3.3 What resources did you use to deal with this situation_Knowledge,3.3 What resources did you use to deal with this situation_Training,3.3 What resources did you use to deal with this situation_Materials / Tools,3.3 What resources did you use to deal with this situation_People and networks,3.3 What resources did you use to deal with this situation_Financial resources,3.3 What resources did you use to deal with this situation_Technology,3.3 What resources did you use to deal with this situation_You did not deal with it,3.3 What resources did you use to deal with this situation_Other (please specify),3.3 Other,3.7 Who helped you to deal with this situation_Community,3.7 Who helped you to deal with this situation_Friends / Family / Neighbours,3.7 Who helped you to deal with this situation_Central government,3.7 Who helped you to deal with this situation_Local government,3.7 Who helped you to deal with this situation_Individuals,3.7 Who helped you to deal with this situation_Private companies,3.7 Who helped you to deal with this situation_Educational institutions/NGOs,3.7 Who helped you to deal with this situation_Traditional media,3.7 Who helped you to deal with this situation_Social media,3.7 Who helped you to deal with this situation_Other (please specify),3.7 Other,4.1 Who made a decision to act/not act in response to this situation,4.1 Other,4.2 Who managed a budget required to respond,4.2 Other,5.1 Have you done any of the following to reduce greenhouse gas emissions that cause climate change_Opted for a hybrid vehicle,5.1 Have you done any of the following to reduce greenhouse gas emissions that cause climate change_Began eating less meat,5.1 Have you done any of the following to reduce greenhouse gas emissions that cause climate change_Began using home appliances with high efficiency rating,5.1 Have you done any of the following to reduce greenhouse gas emissions that cause climate change_Insulated your house,5.1 Have you done any of the following to reduce greenhouse gas emissions that cause climate change_Replaced wood and eclectic stove with an inverter/more efficient heating,5.1 Have you done any of the following to reduce greenhouse gas emissions that cause climate change_Began using eco-friendly packaging,5.1 Have you done any of the following to reduce greenhouse gas emissions that cause climate change_Began to recycle / started sorting waste,5.1 Have you done any of the following to reduce greenhouse gas emissions that cause climate change_Installed solar panels,5.1 Have you done any of the following to reduce greenhouse gas emissions that cause climate change_Started cycling to walk instead of driving,5.1 Have you done any of the following to reduce greenhouse gas emissions that cause climate change_Stopped using disposable dishes and cutlery,5.1 Have you done any of the following to reduce greenhouse gas emissions that cause climate change_Started growing your own fruits and vegetables,5.1 Have you done any of the following to reduce greenhouse gas emissions that cause climate change_None,5.1 Have you done any of the following to reduce greenhouse gas emissions that cause climate change_Other (please specify),5.1 Other,6.1 Gender,6.2 Age,6.3 Municipality,6.4 Area,6.5 Ethnicity,6.5 Other,6.6 Marital status,6.7 Education,6.8 Sector_Agriculture,6.8 Sector_Manufacturing,6.8 Sector_Service sector,6.8 Sector_Civil servant/Government,6.8 Sector_Student,6.8 Sector_Unemployed,6.8 Sector_Other (please specify),6.8,6.9 Residential space,6.9 Other,6.10 Ownership_House/flat,6.10 Ownership_Land,6.10 Ownership_Vehicle,6.10 Ownership_No,6.11 Vulnerability_Single parent and head of household with low income,6.11 Vulnerability_A person aged over 65 living along with low income,6.11 Vulnerability_A person with special needs,6.11 Vulnerability_A person living with your extended family with low income,"6.11 Vulnerability_No, none of the above",Experience,1.2 Title,ProjectID,ApplicationName,SessionID,Language,meta_fbclid,meta_utm_term,meta_utm_medium,meta_utm_source,meta_utm_campaign
1,,bed08a3c-1778-11eb-8353-0242ac110002,,2020/10/26 10:36:43.617000,2020/10/26 10:48:11.626000,2020/10/26 10:48:12.978000,53.82196521,46.15385267,0.02418211514,0.2310110845,0.3996923642,,2.621606097,96.1589748,1.219419101,0.492989065,0.8327367218,,1.719120519,1.282051282,96.9988282,0.9763985384,0.0111025641,,48.67484008,51.28205128,0.04310864172,0.2568413428,0.4441025641,,98.32042307,1.068376068,0.6112008611,0.01145388895,0.009252136752,,Agree,Agree,Disaster management,,Negatively,Sometimes,Rainfall/flooding,,1,1,,,,,,,,,,1,,,,,,1,,,,,,,,,,You and your spouse/partner together,,You and your spouse/partner together,,1,1,1,,,1,1,,,1,,,,,Female,30-49,Центар,Urban (city),Macedonian,,Married /Living together,Bachelor or equivalent,,,,,,,1,Меѓународна институција,A private house (owned),,1,,1,,,,,,1,"Бевме на одмор и имаше силно невреме. Дуваше силен ветер и многу врнеше. Мислам дека дождот паѓаше хоризонтално.  Протече вода во станот од прозорците. Мислев дека ветрот ќе ги скрши. Не се гледаше ништо од прозорецот, а надвор не се излегуваше, беше многу опасно. Надвор, ветрот носеше се и сешто. Ние бевме внатре, на сигурно но колата беше паркирана на отворено. Голема гранка го скршила задното стакло на колата, а тоа го видовме дури откога невремето помина.  Беше страшно! Во тие моменти гледаш колку си беспомошен и дека ништо не можеш да направиш освен да се засолниш на безбедно.",Силно невреме,e1870eb1-b729-4d97-977f-528a03918158,WebCollector 2.4,,mk,,,,,
1,,5550c066-1784-11eb-8353-0242ac110002,,2020/10/26 12:02:57.413000,2020/10/26 12:11:07.617000,2020/10/26 12:11:09.941000,,,,,,1,,,,,,1,,,,,,1,9.112504566,79.48718601,11.40030943,0.5114390243,0.6883590308,,11.42351171,80.76923077,7.807257525,0.4819187291,0.6994615385,,Agree,Agree,Disaster management,,Negatively,Sometimes,Rainfall/flooding,,,,,1,,,,1,,,,,,,,,,,,,,,,1,,,,You and your spouse/partner together,,You and your spouse/partner together,,,,,1,1,,,,,,,,,,Female,30-49,Шуто Оризари,Urban (city),Turk,,Married /Living together,Bachelor or equivalent,,,,1,,,,,A private house (owned),,,,1,,,,,,1,Земјотресот во Охрид,Стресно,e1870eb1-b729-4d97-977f-528a03918158,WebCollector 2.4,,mk,,,,,
1,,aef30182-178a-11eb-8353-0242ac110002,,2020/10/26 12:29:44.653000,2020/10/26 12:56:34.014000,2020/10/26 12:56:37.302000,33.93744509,32.05128205,34.01127286,0.5003691388,0.2775641026,,17.3874719,63.67521368,18.93731442,0.5077492126,0.5514273504,,18.38251868,16.66666993,64.95081139,0.7328414635,0.1443333616,,39.06407654,38.03418151,22.90174194,0.419188327,0.3293760119,,22.34379069,23.5042735,54.1519358,0.6590407255,0.2035470085,,Agree,Agree,Disaster management,,Negatively,Sometimes,Rainfall/flooding,,,1,,,,,,1,1,,,,,,,,,1,,,,,,,1,,,You and your spouse/partner together,,You and your spouse/partner together,,,,1,1,,1,1,,1,1,,,,,Female,30-49,Карпош,Urban (city),Macedonian,,Married /Living together,Masters or equivalent,,,1,,,,,,A flat (owned),,1,,1,,,,,,1,"Лично не сум била погодена од екстремен климатски настан, но сите ја паметиме поплавата во Скопје 2015 како и сведоци сме на се пообилни летни врнежи со разлетани кровови, искорнати дрвја и поплавени улици. Генерално Македонија е во некоја мера и поштедена поради местоположбата и на државата, во други држави последиците се уште пострашни и повидливи. Постојат верувања дека и состојбата со Ковид -19 на некој начин е одговор на штетата што ја трпи планетата.","Природата предупредува, да не ја игнорираме",e1870eb1-b729-4d97-977f-528a03918158,WebCollector 2.4,,mk,,,,,
1,,7be5391e-178e-11eb-8353-0242ac110002,,2020/10/26 12:50:37.980000,2020/10/26 13:23:47.536000,2020/10/26 13:23:49.635000,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,Agree,Agree,Agricultural activities,,Negatively,This is a one off,Rainfall/flooding,,1,,,,,,,,,,,1,,,,,,,1,,,,,,,,,You and your spouse/partner together,,You and your spouse/partner together,,,,,1,1,,1,,,1,,,,,Female,50-64,Ѓорче Петров,Urban (city),Macedonian,,Married /Living together,Bachelor or equivalent,,,,1,,,,,Rented house,,1,,,,,,,,1,"Poplavata vo Skopje od 06/08/2016 godina so zaginati 25 lica. Unisteni domovi, unisteno zemjodelsko zemjiste, stres i trauma za celiot grad.",potop,e1870eb1-b729-4d97-977f-528a03918158,WebCollector 2.4,,mk,,,,,
1,,82052222-17a3-11eb-8353-0242ac110002,,2020/10/26 10:13:47.043000,2020/10/26 15:54:17.902000,2020/10/26 15:54:19.341000,33.45028398,33.76068376,32.78903225,0.4966937414,0.2923675214,,1.581720109,46.5812031,51.83707679,0.7512767834,0.4033932189,,94.04730977,5.555562076,0.3971281523,0.0317490919,0.04811116758,,1.99968411,94.44786137,3.55245452,0.5077638521,0.8179184795,,0.3006640268,8.547008547,91.15232743,0.954258317,0.07401709402,,Agree,Agree,Energy,,Positively,Sometimes,Other (please specify),Потопли зими поради климатските промени,,1,1,,,,,1,,,,1,,,,,,1,,,,,,,1,,,You and your spouse/partner together,,You and your spouse/partner together,,,,1,,1,,,,1,1,,,,,Male,30-49,Центар,Urban (city),Macedonian,,Married /Living together,Bachelor or equivalent,,,1,,,,,,A private house (owned),,1,,1,,,,,,1,"Во Македонија зимите се се потопли и со помалку снег. Минатата зима беше значително потопла. За греење потрошивме значително помалку од претходната година, бидејќи поради високите температури доцна почнавме да грееме, и рано престанавме. Куќата во која живеам е убаво изолирана, па потоплите зими позитивно влијаат на домашниот буџет. Заштедените средства ги вложивме во велосипеди за сите членови на фамилијата.",Топла зима = помалку финансии за греење,e1870eb1-b729-4d97-977f-528a03918158,WebCollector 2.4,,mk,,,,,
1,,b5e04388-17a8-11eb-8353-0242ac110002,,2020/10/26 16:19:47.407000,2020/10/26 16:31:34.857000,2020/10/26 16:31:33.825000,5.321380137,0.4273504274,94.25126944,0.9446494465,0.003700854701,,66.52302065,30.34187382,3.135105525,0.1830604244,0.2627606273,,5.535055351,0,94.46494465,0.9446494465,0,,,,,,,1,,,,,,1,Agree,Disagree,Agricultural activities,,Negatively,Sometimes,Rainfall/flooding,,,1,1,,,,,,,,,,,1,,,,,,,,,,,,1,Некој не реагираше,Other (please specify),Никој,Other (please specify),Никој од,,1,,1,,,,1,1,,1,,,,Female,30-49,Кривогаштани,Rural (village),Macedonian,,Single,Bachelor or equivalent,,,,,,,1,Образование,With parents,,,,,1,,,,,1,Not shared ,Екстремен дожд,e1870eb1-b729-4d97-977f-528a03918158,WebCollector 2.4,,mk,,,,,
1,,9a976c2a-17ab-11eb-8353-0242ac110002,,2020/10/26 16:44:41.140000,2020/10/26 16:52:15.299000,2020/10/26 16:52:16.539000,33.10929841,33.33333333,33.55736826,0.5022403493,0.2886666667,,18.22116367,17.52136752,64.25746881,0.7301815257,0.1517350427,,,,,,,1,,,,,,1,,,,,,1,Agree,Agree,Disaster management,,Negatively,This is a one off,Rainfall/flooding,,,1,,,,,,,,,1,,,,,,,1,,,,,,,,,,Your spouse/partner,,Other (please specify),,,,1,,,1,1,,1,1,,,,,Male,30-49,Центар,Urban (city),Macedonian,,Married /Living together,Masters or equivalent,,,,,,,1,,A flat (owned),,1,,1,,,,,,1,"Враќајќи се од настан, се случува голем обилен дожд кој набрзо ги преплавува скопските улици. Висок водостој и големо количество на вода ме затекнува во автомобил на Јужниот булевар во Скопје. Страшна глетка, еден куп заглавени автомобили на улицата и неможност да се продолже напред или да се враќа наназад.",Непријатно искуство,e1870eb1-b729-4d97-977f-528a03918158,WebCollector 2.4,,mk,,,,,
1,,0692f73a-17b8-11eb-8353-0242ac110002,,2020/10/26 18:06:51.505000,2020/10/26 18:21:09.573000,2020/10/26 18:21:11.665000,37.19510873,49.14529915,13.65959212,0.382322417,0.4255982906,,,,,,,1,25.83720669,12.82051282,61.34228049,0.677525369,0.111025641,,15.07223366,70.51282051,14.41494583,0.4967135609,0.6106410256,,17.58193183,25.64102564,56.77704253,0.6959755535,0.2220512821,,Agree,Agree,Disaster management,,Negatively,Sometimes,Rainfall/flooding,,,,,1,,,,,,,,,,,1,Општината ја смени атмосферската канализација,,1,,1,,,,,,,,You and your spouse/partner together,,You and your spouse/partner together,,,,1,,1,1,,,1,1,,,,,Female,30-49,Кисела Вода,Urban (city),Macedonian,,Married /Living together,Masters or equivalent,,,,,,,1,,A private house (owned),,,,,1,,,,,1,"Големата поплава во Скопје во 2016 година. Иако не живеам во најпогодениот дел, подрумот ми се наполни со вода за само 3 минути. Случајно бев во подрум, кога почна да влагува голема количина вода. Додека земам крпи и сунгери за впивање на водата, веќе имаше околу 30cm вода во подрумот.   Делуваше неверојатно. И претходно имало поплави, но никогаш толку силни и обилни.",Страшна поплава,e1870eb1-b729-4d97-977f-528a03918158,WebCollector 2.4,,mk,,,,,
1,,4c542ad2-17c7-11eb-8353-0242ac110002,,2020/10/26 20:03:32.694000,2020/10/26 20:10:30.120000,2020/10/26 20:10:31.145000,0.1498966975,86.75213675,13.09796655,0.5647403493,0.7512735043,,-0.1391932975,96.15384615,3.985347144,0.5206227022,0.8326923077,,6.393612132,0,93.60638787,0.9360638787,0,,-0.2083235137,91.88034188,8.327981633,0.5426815257,0.7956837607,,6.179936919,0.4273504274,93.39271265,0.9360638787,0.003700854701,,Agree,Agree,Health,,Negatively,Sometimes,Extreme heat,,,,,,1,,,1,,1,,,,,,,,,,,,,,1,,,,You,,You,,,1,1,1,1,1,1,,,1,,,,,Male,30-49,Карпош,Urban (city),Macedonian,,Married /Living together,Bachelor or equivalent,,,1,,,,,,A flat (owned),,1,,1,,,,,,1,Топли бранови за време на секое лето во Скопје.,Асфалт гори.,e1870eb1-b729-4d97-977f-528a03918158,WebCollector 2.4,,mk,,,,,
1,,0ce9b7f8-1827-11eb-8353-0242ac110002,,2020/10/27 07:10:40.777000,2020/10/27 07:35:53.584000,2020/10/27 07:35:56.437000,29.45168151,43.58974359,26.9585749,0.4875344669,0.3774871795,,,,,,,1,30.18697563,43.58974359,26.22328078,0.4801815257,0.3774871795,,30.03300379,43.16239316,26.80460305,0.4838579963,0.3737863248,,29.60565336,44.01709402,26.37725262,0.4838579963,0.3811880342,,Agree,Agree,Agricultural activities,,Negatively,All the time,Extreme heat,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,,You,,Other (please specify),,,,,,,,,,,,,1,,,Male,50-64,Брвеница,Rural (village),Albanian,,Married /Living together,Bachelor or equivalent,,,,1,,,,,A private house (owned),,1,1,1,,,,,,1,"Бидејќи сум од полошкиот регион,а  несум некој голем земјоделец, земјоделието мие како хоби а повеќе како рекреација, ги сакам сите видови на растенијата, од овошје зеленчук и ѝитни култури. од сите одгледувам по малку, колку за моите потреби,но за жал ова година немаше никаков род, сите култури го преполовија продуктивноста,во време на сеидбата, од големите дождови се појавиа полжави,потоа инсекти,бубачки, па од големите температури плодот на зеленчуците почна да паѓа, дел пожолте, дел скапа, а пострашно што неможев да седам од големиот број на комарци, бидејѓи нивата мие покрај Вардар,",Сами сме криви,e1870eb1-b729-4d97-977f-528a03918158,WebCollector 2.4,,mk,,,,,
